partida_id,rodata,clube,chutes,chutes_no_alvo,posse_de_bola,passes,precisao_passes,faltas,cartao_amarelo,cartao_vermelho,impedimentos,escanteios
7083,20,Bahia,20,5,59%,499,85%,19,2,0,1,4
7083,20,Botafogo-RJ,10,3,41%,361,80%,17,3,0,1,4
7081,20,Santos,4,0,52%,448,75%,20,4,0,1,3
7081,20,Bragantino,12,2,48%,413,74%,15,1,0,1,5
7084,20,Fluminense,12,4,59%,569,86%,12,0,0,1,4
7084,20,Gremio,13,4,41%,396,82%,13,1,0,2,5
7085,20,Sport,3,0,46%,392,76%,13,3,0,0,1
7085,20,Ceara,25,6,54%,441,84%,17,0,0,4,9
7064,18,Bahia,13,6,33%,256,78%,14,3,0,1,4
7064,18,Fortaleza,8,1,67%,523,89%,11,3,0,2,7
7086,21,Vasco,14,4,36%,328,78%,21,2,0,1,2
7086,21,Sport,13,3,64%,573,82%,14,0,0,2,4
7087,21,Internacional,12,6,61%,479,81%,18,2,0,2,7
7087,21,Santos,10,7,39%,302,71%,24,1,0,1,2
7088,21,Athletico-PR,16,8,52%,376,82%,12,1,0,0,10
7088,21,Goias,11,1,48%,347,80%,14,5,0,3,8
7090,21,Sao Paulo,7,4,51%,404,83%,18,4,0,2,3
7090,21,Fortaleza,12,5,49%,395,83%,15,2,0,1,2
7091,21,Gremio,16,7,61%,749,90%,8,1,0,1,3
7091,21,Ceara,11,3,39%,473,84%,14,2,0,0,4
7089,21,Corinthians,8,1,33%,269,62%,29,3,0,2,6
7089,21,Atletico-MG,13,4,67%,544,83%,11,5,0,1,6
7092,21,Fluminense,15,5,49%,440,85%,8,2,0,3,5
7092,21,Palmeiras,9,5,51%,455,84%,15,2,0,3,3
7093,21,Atletico-GO,10,5,34%,293,77%,16,1,0,2,4
7093,21,Flamengo,20,7,66%,559,88%,15,2,0,1,11
7094,21,Coritiba,16,2,54%,451,88%,12,3,0,1,7
7094,21,Bahia,15,5,46%,401,86%,12,4,0,1,5
7095,21,Botafogo-RJ,12,3,61%,439,81%,16,0,0,2,7
7095,21,Bragantino,11,5,39%,273,70%,18,3,0,0,3
6954,6,Athletico-PR,10,6,35%,317,76%,24,2,0,1,1
6954,6,Atletico-MG,21,6,65%,550,87%,8,1,0,1,9
7044,16,Vasco,12,5,47%,358,82%,11,2,0,1,4
7044,16,Fortaleza,18,5,53%,394,82%,20,0,0,1,11
7096,22,Bahia,8,1,47%,383,82%,13,4,0,0,9
7096,22,Bragantino,12,7,53%,444,88%,16,2,0,0,5
7097,22,Athletico-PR,13,4,61%,525,84%,22,0,0,2,9
7097,22,Santos,5,4,39%,344,81%,13,2,0,1,2
7098,22,Flamengo,23,9,62%,656,88%,16,1,0,0,4
7098,22,Coritiba,6,1,38%,402,81%,18,3,0,1,4
7099,22,Goias,8,2,60%,487,85%,20,2,0,1,1
7099,22,Palmeiras,14,3,40%,334,73%,15,2,1,1,4
7101,22,Atletico-MG,18,4,54%,455,82%,12,1,1,1,7
7101,22,Ceara,11,5,46%,400,78%,11,4,0,2,2
7100,22,Vasco,6,3,30%,298,71%,19,4,0,2,4
7100,22,Sao Paulo,17,5,70%,685,87%,7,2,0,2,7
7102,22,Fluminense,7,2,49%,455,80%,20,4,0,0,4
7102,22,Internacional,13,4,51%,454,80%,20,2,0,1,4
7103,22,Fortaleza,11,6,41%,355,78%,15,1,0,2,5
7103,22,Botafogo-RJ,19,6,59%,481,87%,18,1,0,3,7
7104,22,Gremio,15,3,68%,618,91%,14,1,0,1,12
7104,22,Corinthians,7,1,32%,300,74%,12,1,2,3,4
7105,22,Sport,11,1,63%,431,84%,17,1,0,1,10
7105,22,Atletico-GO,12,4,37%,260,77%,16,3,0,2,5
7045,16,Ceara,11,6,31%,303,76%,20,5,0,2,5
7045,16,Sao Paulo,18,4,69%,659,89%,13,3,0,1,5
7106,23,Botafogo-RJ,4,3,45%,397,81%,19,4,0,4,2
7106,23,Atletico-MG,11,6,55%,463,87%,25,2,0,2,10
7107,23,Coritiba,11,3,53%,462,81%,13,2,0,1,4
7107,23,Corinthians,11,2,47%,418,78%,25,2,0,2,3
7108,23,Goias,6,1,30%,266,68%,19,0,0,0,0
7108,23,Fortaleza,15,8,70%,619,88%,17,2,0,3,2
7110,23,Santos,11,5,59%,421,86%,17,3,0,3,5
7110,23,Sport,9,3,41%,293,77%,24,3,0,0,4
7109,23,Athletico-PR,4,1,41%,354,77%,15,1,0,2,1
7109,23,Palmeiras,22,8,59%,470,87%,16,2,0,4,10
7111,23,Sao Paulo,17,8,63%,597,90%,15,2,0,1,9
7111,23,Bahia,17,6,37%,351,81%,12,0,0,1,5
7112,23,Atletico-GO,9,0,41%,283,74%,19,1,0,5,8
7112,23,Internacional,16,6,59%,400,83%,18,2,1,4,9
6955,6,Goias,5,2,34%,353,81%,17,2,0,1,1
6955,6,Gremio,26,10,66%,680,90%,15,2,0,2,8
7113,23,Ceara,11,6,31%,230,65%,18,2,0,3,3
7113,23,Vasco,12,4,69%,486,85%,15,3,0,1,9
7114,23,Fluminense,7,1,45%,361,79%,15,2,0,4,5
7114,23,Bragantino,11,4,55%,434,79%,21,3,0,0,5
7116,24,Fortaleza,13,5,45%,343,77%,12,2,1,2,3
7116,24,Corinthians,9,4,55%,412,81%,15,2,1,0,4
6894,1,Goias,9,3,41%,324,75%,16,3,0,0,2
6894,1,Sao Paulo,15,6,59%,466,84%,19,0,0,1,9
7118,24,Flamengo,14,3,66%,569,89%,26,1,1,0,7
7118,24,Botafogo-RJ,13,3,34%,293,73%,16,1,1,0,5
7117,24,Santos,15,5,60%,386,80%,14,3,0,2,8
7117,24,Palmeiras,11,5,40%,263,69%,16,3,1,0,7
7119,24,Athletico-PR,5,1,30%,254,73%,18,2,1,0,2
7119,24,Fluminense,27,13,70%,578,88%,16,4,0,2,15
7120,24,Bahia,9,2,53%,450,83%,12,2,0,1,6
7120,24,Ceara,11,5,47%,412,86%,17,2,0,1,4
7121,24,Bragantino,23,5,57%,423,79%,26,3,0,0,12
7121,24,Coritiba,9,3,43%,334,70%,17,4,0,2,3
7122,24,Sport,4,0,36%,381,79%,17,4,0,3,1
7122,24,Sao Paulo,13,7,64%,647,89%,17,4,0,0,11
7123,24,Vasco,6,3,40%,408,85%,8,1,0,1,3
7123,24,Gremio,22,10,60%,604,89%,9,2,0,1,5
7124,24,Internacional,10,3,36%,315,76%,14,6,0,5,4
7124,24,Atletico-MG,9,2,64%,584,85%,18,2,0,4,3
7125,24,Goias,10,2,32%,207,63%,21,3,0,2,1
7125,24,Atletico-GO,12,3,68%,421,85%,17,3,0,4,15
7065,18,Botafogo-RJ,8,1,34%,353,80%,8,2,1,0,0
7065,18,Sao Paulo,31,14,66%,646,90%,12,0,0,1,12
7126,25,Atletico-MG,10,3,58%,488,86%,13,2,0,4,3
7126,25,Athletico-PR,16,5,42%,353,79%,20,2,0,4,5
7127,25,Fortaleza,13,5,47%,388,74%,18,2,0,2,5
7127,25,Bragantino,14,7,53%,420,82%,17,3,0,0,2
7128,25,Botafogo-RJ,12,2,52%,445,84%,19,5,0,0,6
7128,25,Internacional,12,3,48%,416,82%,23,4,0,0,4
7129,25,Palmeiras,15,7,60%,511,88%,11,2,0,4,8
7129,25,Bahia,18,7,40%,343,84%,20,3,0,1,7
7130,25,Gremio,17,5,61%,446,80%,10,1,0,2,9
7130,25,Goias,12,2,39%,298,73%,12,4,0,0,4
7131,25,Ceara,8,3,40%,344,76%,13,0,0,3,2
7131,25,Atletico-GO,12,6,60%,500,83%,15,3,0,2,8
7132,25,Santos,6,3,44%,366,82%,11,1,0,2,4
7132,25,Flamengo,12,4,56%,457,86%,12,2,0,3,6
7133,25,Corinthians,14,5,38%,313,70%,12,0,0,0,4
7133,25,Sao Paulo,17,6,62%,501,83%,8,1,0,1,5
7134,25,Sport,20,6,55%,447,85%,20,0,0,0,7
7134,25,Coritiba,14,3,45%,373,81%,14,1,0,0,6
7135,25,Vasco,20,4,44%,404,84%,21,6,0,1,4
7135,25,Fluminense,10,4,56%,516,86%,14,2,0,0,2
7136,26,Atletico-MG,14,6,53%,533,85%,10,2,1,3,3
7136,26,Sao Paulo,17,7,47%,485,82%,9,2,0,3,5
7137,26,Fluminense,5,2,61%,453,85%,18,4,0,0,6
7137,26,Atletico-GO,11,5,39%,278,78%,17,3,0,0,11
7138,26,Sport,9,2,43%,402,85%,21,2,0,2,3
7138,26,Gremio,13,1,57%,518,87%,9,1,1,2,7
7139,26,Internacional,12,4,41%,327,75%,13,4,0,1,4
7139,26,Palmeiras,13,0,59%,440,80%,23,2,0,1,8
7140,26,Botafogo-RJ,18,3,55%,409,88%,18,1,0,2,11
7140,26,Coritiba,10,4,45%,344,79%,14,3,0,2,4
7142,26,Vasco,4,2,35%,255,73%,26,2,0,0,1
7142,26,Santos,18,5,65%,453,85%,15,0,0,1,2
7141,26,Athletico-PR,4,1,29%,223,65%,17,5,0,6,4
7141,26,Bragantino,21,6,71%,506,84%,8,2,0,6,17
7143,26,Bahia,17,6,52%,396,89%,22,3,1,1,8
7143,26,Flamengo,16,5,48%,379,85%,17,1,1,2,7
7144,26,Fortaleza,10,0,61%,402,82%,18,1,1,0,5
7144,26,Ceara,6,5,39%,266,76%,17,1,0,0,1
7145,26,Goias,17,7,36%,304,75%,15,0,0,2,4
7145,26,Corinthians,19,6,64%,537,84%,11,1,0,5,12
7146,27,Atletico-MG,25,9,71%,664,93%,15,0,0,0,13
7146,27,Coritiba,7,3,29%,277,82%,13,0,0,2,3
7147,27,Sport,16,4,62%,500,78%,18,1,0,4,5
7147,27,Goias,10,3,38%,315,69%,22,4,0,0,4
7148,27,Fortaleza,11,4,36%,293,79%,22,3,0,1,4
7148,27,Flamengo,13,2,64%,519,86%,14,3,0,0,4
7149,27,Sao Paulo,12,5,59%,579,87%,22,1,0,0,2
7149,27,Fluminense,8,1,41%,401,81%,17,3,0,0,0
7150,27,Botafogo-RJ,11,1,46%,451,78%,19,1,0,2,2
7150,27,Corinthians,13,6,54%,508,81%,20,1,0,2,7
7151,27,Internacional,15,10,48%,357,79%,12,1,0,2,7
7151,27,Bahia,14,3,52%,377,77%,18,3,0,0,6
7152,27,Vasco,12,4,44%,373,84%,11,1,0,3,5
7152,27,Athletico-PR,16,8,56%,480,88%,14,0,0,1,6
7153,27,Bragantino,20,2,59%,486,84%,6,0,0,1,8
7153,27,Palmeiras,6,1,41%,343,80%,10,3,0,1,5
7154,27,Ceara,11,4,35%,263,72%,24,3,0,1,2
7154,27,Santos,11,5,65%,473,86%,15,2,0,2,11
7155,27,Gremio,10,4,45%,404,80%,11,2,0,1,5
7155,27,Atletico-GO,9,2,55%,480,85%,15,3,0,1,9
7156,28,Bahia,17,5,51%,419,82%,17,4,0,1,10
7156,28,Gremio,11,2,49%,407,83%,11,2,0,0,3
7157,28,Athletico-PR,8,4,38%,329,78%,21,2,0,1,3
7157,28,Botafogo-RJ,24,8,62%,506,88%,14,3,0,4,3
7159,28,Fortaleza,17,1,65%,491,85%,12,1,0,1,8
7159,28,Sport,6,1,35%,269,73%,14,3,0,0,4
7158,28,Goias,11,5,43%,359,71%,17,3,0,2,4
7158,28,Coritiba,16,2,57%,467,82%,13,4,0,2,6
7160,28,Fluminense,11,5,28%,258,69%,22,4,0,2,4
7160,28,Flamengo,19,8,72%,672,86%,12,1,0,0,11
7161,28,Bragantino,23,10,47%,458,86%,17,2,0,0,4
7161,28,Sao Paulo,8,4,53%,493,86%,4,2,1,3,5
7162,28,Internacional,8,3,39%,328,79%,16,4,0,0,4
7162,28,Ceara,19,6,61%,495,86%,18,6,0,0,7
7163,28,Vasco,15,6,56%,423,82%,17,2,0,2,4
7163,28,Atletico-GO,8,3,44%,339,74%,19,3,0,2,3
7167,29,Coritiba,13,2,40%,389,82%,11,2,0,0,3
7167,29,Athletico-PR,3,1,60%,584,86%,10,1,0,0,2
7166,29,Palmeiras,12,4,41%,366,76%,21,3,0,2,6
7166,29,Sport,11,5,59%,518,85%,15,5,0,2,7
7168,29,Gremio,11,3,45%,366,82%,12,2,0,1,5
7168,29,Fortaleza,14,5,55%,447,84%,17,4,0,3,4
7169,29,Sao Paulo,26,5,69%,531,89%,19,2,0,0,8
7169,29,Santos,7,2,31%,249,67%,21,4,0,0,3
7170,29,Flamengo,21,5,75%,675,90%,10,3,0,3,6
7170,29,Ceara,8,4,25%,233,72%,12,1,0,0,1
7171,29,Atletico-GO,13,6,42%,301,75%,20,2,0,3,6
7171,29,Bahia,16,4,58%,424,84%,18,0,0,1,6
7172,29,Internacional,10,3,41%,332,78%,14,0,0,2,6
7172,29,Goias,14,4,59%,479,80%,14,2,0,1,2
7173,29,Botafogo-RJ,12,5,49%,458,84%,13,0,0,4,3
7173,29,Vasco,18,7,51%,465,82%,11,1,0,0,6
7174,29,Bragantino,11,4,44%,390,79%,15,4,0,0,6
7174,29,Atletico-MG,19,6,56%,490,83%,11,0,0,1,6
7175,29,Corinthians,19,8,58%,522,85%,17,1,0,1,3
7175,29,Fluminense,14,2,42%,387,82%,15,2,0,3,3
7176,30,Palmeiras,16,6,45%,431,89%,22,3,0,2,3
7176,30,Gremio,12,7,55%,530,87%,10,1,0,0,7
7177,30,Fluminense,11,1,66%,540,85%,23,1,0,2,5
7177,30,Sport,10,0,34%,276,72%,18,1,1,1,4
7178,30,Vasco,10,3,53%,507,87%,10,2,1,1,10
7178,30,Coritiba,13,4,47%,468,88%,13,2,0,0,2
7179,30,Sao Paulo,9,2,60%,551,89%,14,1,0,8,3
7179,30,Athletico-PR,8,3,40%,376,80%,10,2,0,0,1
7180,30,Santos,23,5,59%,410,85%,8,2,0,2,15
7180,30,Botafogo-RJ,7,3,41%,285,78%,24,1,0,3,6
7181,30,Atletico-GO,13,3,39%,356,81%,14,3,0,2,9
7181,30,Atletico-MG,22,6,61%,547,87%,13,2,0,0,10
7182,30,Bragantino,15,7,64%,494,87%,16,2,0,0,9
7182,30,Ceara,12,3,36%,290,73%,13,1,0,1,6
7183,30,Internacional,11,5,45%,352,80%,24,0,0,0,6
7183,30,Fortaleza,10,2,55%,443,83%,17,3,0,1,1
7164,28,Palmeiras,15,9,57%,430,86%,14,2,0,3,7
7164,28,Corinthians,10,4,43%,327,77%,11,3,1,0,7
7184,30,Goias,9,3,40%,357,75%,24,5,0,1,4
7184,30,Flamengo,12,6,60%,526,84%,13,1,0,3,5
7186,31,Botafogo-RJ,17,5,48%,365,78%,17,2,0,2,3
7186,31,Atletico-GO,14,5,52%,384,83%,14,3,0,1,6
7187,31,Athletico-PR,12,1,60%,528,89%,14,0,0,2,4
7187,31,Bahia,11,4,40%,347,81%,15,2,0,3,9
7188,31,Atletico-MG,10,4,42%,470,79%,7,1,0,2,1
7188,31,Gremio,8,3,58%,637,84%,11,1,0,1,3
7189,31,Coritiba,9,4,41%,340,78%,21,1,1,1,2
7189,31,Fluminense,20,5,59%,459,84%,10,4,1,1,12
7191,31,Bragantino,20,9,54%,525,86%,12,0,0,1,3
7191,31,Vasco,8,4,46%,455,79%,17,0,0,0,3
7190,31,Sao Paulo,11,5,71%,624,86%,15,2,0,0,7
7190,31,Internacional,19,7,29%,257,75%,19,1,0,2,2
7192,31,Flamengo,15,6,51%,460,82%,26,2,0,1,4
7192,31,Palmeiras,6,0,49%,444,80%,15,2,0,2,1
7193,31,Santos,12,3,53%,378,82%,14,0,0,1,5
7193,31,Fortaleza,10,3,47%,340,78%,20,3,0,4,7
7194,31,Ceara,12,4,42%,385,78%,11,0,0,0,1
7194,31,Goias,14,2,58%,513,82%,12,1,0,1,6
7195,31,Sport,10,4,38%,348,77%,7,0,0,3,5
7195,31,Corinthians,20,12,62%,545,83%,9,1,0,2,6
7196,32,Coritiba,10,3,35%,367,76%,16,2,0,0,2
7196,32,Sao Paulo,18,6,65%,641,89%,19,1,0,1,7
7197,32,Vasco,6,3,25%,234,72%,15,4,0,0,2
7197,32,Atletico-MG,17,4,75%,684,90%,11,1,0,0,9
7198,32,Internacional,17,4,45%,382,81%,19,2,0,0,6
7198,32,Gremio,9,3,55%,467,82%,15,2,0,1,1
7200,32,Ceara,9,3,40%,338,79%,9,2,1,3,2
7200,32,Palmeiras,12,4,60%,480,85%,16,5,0,6,7
7199,32,Athletico-PR,11,8,41%,384,82%,20,2,0,4,3
7199,32,Flamengo,12,2,59%,556,88%,11,0,0,1,3
7202,32,Bahia,9,2,42%,335,77%,8,0,0,1,3
7202,32,Sport,19,6,58%,456,83%,16,3,0,5,10
7203,32,Goias,17,6,36%,269,71%,19,4,0,2,3
7203,32,Santos,20,9,64%,476,87%,11,4,0,4,11
7201,32,Atletico-GO,7,3,45%,329,79%,12,2,0,0,5
7201,32,Fortaleza,11,3,55%,395,82%,13,1,1,2,5
7204,32,Fluminense,12,5,48%,394,83%,20,2,0,0,2
7204,32,Botafogo-RJ,5,0,52%,435,81%,20,1,0,1,1
7205,32,Corinthians,13,5,60%,546,77%,16,5,0,2,8
7205,32,Bragantino,13,4,40%,378,72%,14,4,0,3,3
6895,1,Palmeiras,14,3,55%,477,84%,19,1,0,0,6
6895,1,Vasco,12,3,45%,390,78%,11,1,0,2,3
7165,28,Santos,5,3,34%,341,75%,14,1,0,0,2
7165,28,Atletico-MG,10,5,66%,665,87%,10,1,0,1,4
7115,23,Gremio,8,5,51%,548,87%,15,5,0,1,2
7115,23,Flamengo,14,6,49%,531,88%,24,3,0,0,5
7185,30,Bahia,8,7,41%,291,70%,24,3,0,0,3
7185,30,Corinthians,15,5,59%,382,77%,19,1,0,1,10
7208,33,Sao Paulo,13,3,60%,498,85%,9,1,0,1,5
7208,33,Atletico-GO,11,3,40%,335,73%,13,3,0,1,8
7206,33,Vasco,8,5,49%,400,87%,15,1,1,0,6
7206,33,Bahia,9,2,51%,418,85%,16,3,0,1,6
7207,33,Ceara,9,2,45%,379,81%,15,0,0,1,4
7207,33,Athletico-PR,11,2,55%,454,83%,18,2,0,2,4
7209,33,Gremio,20,3,53%,469,87%,12,3,0,2,3
7209,33,Coritiba,8,2,47%,407,84%,26,3,0,0,2
7210,33,Fortaleza,4,1,27%,301,78%,15,1,0,2,1
7210,33,Atletico-MG,12,5,73%,787,91%,16,0,0,3,5
7211,33,Bragantino,16,6,64%,538,84%,12,0,0,0,7
7211,33,Internacional,12,3,36%,308,73%,11,3,0,0,3
7212,33,Goias,12,0,57%,490,83%,15,2,0,0,2
7212,33,Fluminense,17,6,43%,372,79%,9,1,0,1,7
7213,33,Flamengo,21,9,62%,563,87%,20,2,0,1,6
7213,33,Sport,8,2,38%,349,81%,15,2,0,0,2
7214,33,Palmeiras,17,2,54%,437,87%,16,2,0,1,12
7214,33,Botafogo-RJ,18,3,46%,388,83%,10,1,0,0,6
7216,34,Gremio,17,6,63%,539,88%,12,5,0,1,5
7216,34,Santos,9,6,37%,313,79%,20,1,1,0,3
7217,34,Atletico-GO,8,1,48%,388,73%,7,3,0,1,3
7217,34,Bragantino,21,10,52%,414,80%,15,3,0,2,8
7218,34,Ceara,7,1,65%,561,83%,14,0,0,2,3
7218,34,Corinthians,18,7,35%,305,73%,18,0,0,2,8
7219,34,Goias,3,1,23%,249,67%,13,3,0,2,1
7219,34,Atletico-MG,19,2,77%,819,89%,13,3,0,4,8
7220,34,Fluminense,13,6,45%,435,85%,11,1,0,2,1
7220,34,Bahia,12,6,55%,521,88%,15,1,0,0,4
7221,34,Coritiba,5,2,46%,345,82%,15,3,2,3,4
7221,34,Fortaleza,15,7,54%,400,83%,18,2,0,0,4
7222,34,Vasco,6,3,39%,346,82%,15,3,0,1,5
7222,34,Flamengo,17,6,61%,530,86%,19,1,0,0,7
7223,34,Athletico-PR,12,4,70%,587,86%,15,3,0,2,3
7223,34,Internacional,5,1,30%,256,73%,20,2,0,1,2
7224,34,Sport,10,2,34%,284,69%,19,3,0,0,8
7224,34,Botafogo-RJ,25,6,66%,542,85%,11,1,0,3,10
7226,35,Bahia,9,7,47%,379,77%,18,3,1,1,8
7226,35,Goias,17,6,53%,422,82%,13,4,0,1,1
7227,35,Santos,18,3,70%,493,86%,13,2,0,4,10
7227,35,Atletico-GO,8,3,30%,233,64%,18,2,1,1,0
7228,35,Flamengo,15,7,55%,433,77%,16,2,0,4,4
7228,35,Bragantino,12,5,45%,360,77%,20,4,0,1,5
7229,35,Botafogo-RJ,18,6,46%,409,86%,14,0,0,1,5
7229,35,Gremio,13,7,54%,468,86%,18,0,0,1,2
7230,35,Internacional,17,2,60%,530,86%,12,2,2,0,7
7230,35,Sport,7,2,40%,377,79%,11,3,0,1,3
7231,35,Fortaleza,17,7,43%,390,82%,15,2,0,1,5
7231,35,Vasco,12,1,57%,487,87%,14,3,0,1,7
7232,35,Ceara,8,2,38%,338,78%,17,4,0,2,4
7232,35,Sao Paulo,18,9,62%,518,84%,11,4,0,2,8
7233,35,Fluminense,10,3,27%,308,76%,8,0,0,3,6
7233,35,Atletico-MG,8,1,73%,848,89%,13,1,0,1,6
7234,35,Corinthians,17,8,44%,420,82%,19,3,0,1,3
7234,35,Athletico-PR,12,7,56%,530,86%,12,0,0,0,2
7236,36,Goias,11,7,54%,415,84%,22,4,0,2,2
7236,36,Botafogo-RJ,11,3,46%,351,82%,26,3,1,2,5
7237,36,Bahia,13,5,28%,298,77%,9,1,0,1,2
7237,36,Atletico-MG,21,4,72%,745,90%,10,1,0,1,6
7238,36,Coritiba,8,3,43%,362,83%,16,4,0,1,3
7238,36,Santos,17,6,57%,472,85%,15,0,0,3,7
7239,36,Corinthians,11,3,34%,307,73%,16,5,0,1,3
7239,36,Flamengo,14,5,66%,597,85%,21,1,0,4,4
7240,36,Vasco,8,0,65%,460,83%,9,1,0,2,3
7240,36,Internacional,16,7,35%,257,71%,20,6,0,0,9
7241,36,Atletico-GO,11,4,40%,306,79%,9,1,0,3,4
7241,36,Athletico-PR,8,3,60%,453,86%,14,3,0,4,7
7242,36,Fortaleza,5,1,32%,281,72%,11,3,0,0,4
7242,36,Palmeiras,13,6,68%,611,90%,16,0,0,4,3
7243,36,Gremio,5,3,52%,520,86%,19,4,1,0,5
7243,36,Sao Paulo,11,4,48%,492,87%,18,4,0,0,2
7244,36,Ceara,13,5,52%,435,85%,18,1,0,0,9
7244,36,Fluminense,9,4,48%,429,82%,8,1,0,0,0
7245,36,Bragantino,22,6,69%,580,84%,10,0,0,1,15
7245,36,Sport,4,0,31%,273,65%,8,3,0,0,1
7215,33,Santos,11,5,46%,368,78%,24,0,0,2,6
7215,33,Corinthians,11,4,54%,417,81%,25,0,0,2,5
7235,35,Palmeiras,15,4,53%,434,83%,20,3,1,3,4
7235,35,Coritiba,13,4,47%,381,82%,16,2,0,1,5
7225,34,Sao Paulo,7,3,42%,314,75%,16,2,0,3,1
7225,34,Palmeiras,8,2,58%,431,83%,14,1,0,3,5
7246,37,Ceara,11,4,37%,336,76%,9,0,0,1,5
7246,37,Coritiba,16,5,63%,573,88%,14,1,0,2,7
7247,37,Bahia,12,7,39%,353,84%,13,3,0,1,0
7247,37,Fortaleza,11,3,61%,547,90%,15,3,1,0,2
7249,37,Vasco,7,0,32%,279,71%,18,2,0,6,4
7249,37,Corinthians,14,4,68%,587,85%,23,1,0,1,7
7248,37,Sport,9,3,39%,372,79%,16,4,0,0,2
7248,37,Atletico-MG,25,10,61%,585,87%,13,4,0,0,4
7250,37,Internacional,12,3,40%,302,75%,14,0,1,0,4
7250,37,Flamengo,10,4,60%,456,86%,21,4,0,3,1
7251,37,Fluminense,7,3,38%,281,75%,19,4,1,1,4
7251,37,Santos,8,2,62%,454,84%,20,3,0,1,4
7252,37,Athletico-PR,8,2,50%,465,85%,17,1,2,4,2
7252,37,Gremio,11,2,50%,463,86%,19,3,0,1,2
7253,37,Goias,14,1,43%,317,69%,18,2,0,1,3
7253,37,Bragantino,14,5,57%,405,77%,20,0,0,1,11
7254,37,Palmeiras,19,4,64%,543,87%,20,2,0,0,9
7254,37,Atletico-GO,9,3,36%,307,75%,13,1,0,1,6
7255,37,Botafogo-RJ,19,8,47%,428,85%,12,3,0,2,4
7255,37,Sao Paulo,7,1,53%,457,83%,15,5,1,0,3
7264,38,Vasco,27,12,48%,390,85%,12,1,0,2,9
7264,38,Goias,20,5,52%,405,84%,18,2,0,2,6
7256,38,Gremio,15,2,44%,370,79%,12,0,0,0,7
7256,38,Bragantino,19,6,56%,471,82%,24,4,0,1,3
7257,38,Bahia,16,5,48%,447,85%,11,0,0,2,4
7257,38,Santos,15,5,52%,475,88%,13,0,0,1,4
7258,38,Athletico-PR,18,8,56%,480,83%,15,0,0,2,8
7258,38,Sport,15,4,44%,362,80%,10,1,0,2,5
7259,38,Coritiba,9,1,44%,435,82%,9,1,0,1,4
7259,38,Atletico-GO,18,7,56%,556,87%,8,0,0,1,7
7261,38,Botafogo-RJ,17,3,53%,505,90%,4,0,0,2,7
7261,38,Ceara,12,6,47%,469,86%,7,2,1,0,5
7263,38,Palmeiras,9,4,48%,424,80%,17,0,0,1,4
7263,38,Atletico-MG,19,8,52%,451,89%,22,3,0,5,5
7265,38,Fluminense,9,3,48%,401,86%,10,0,0,0,3
7265,38,Fortaleza,9,2,52%,422,85%,12,0,0,1,5
7260,38,Corinthians,6,1,47%,393,73%,16,2,0,1,5
7260,38,Internacional,16,5,53%,418,80%,13,0,0,6,12
7262,38,Sao Paulo,4,2,36%,305,74%,27,6,0,0,1
7262,38,Flamengo,20,1,64%,510,84%,24,3,0,2,7
7266,1,Juventude,7,3,40%,342,77%,14,3,0,1,1
7266,1,Cuiaba,14,2,60%,490,85%,14,1,0,0,9
7267,1,Bahia,5,3,34%,304,75%,18,3,0,2,4
7267,1,Santos,12,4,66%,563,88%,9,3,0,2,11
7268,1,Fluminense,11,5,28%,251,70%,12,2,0,2,5
7268,1,Sao Paulo,7,3,72%,636,87%,10,1,0,2,4
7269,1,Fortaleza,18,5,45%,329,82%,19,4,0,3,4
7269,1,Atletico-MG,13,4,55%,398,81%,16,2,0,2,5
7271,1,Gremio,12,3,65%,520,83%,18,3,0,0,4
7271,1,Ceara,12,6,35%,277,70%,17,3,0,2,5
7270,1,Flamengo,14,10,62%,503,87%,25,2,0,0,3
7270,1,Palmeiras,12,5,38%,300,81%,21,3,0,3,4
7273,1,Bragantino,18,8,57%,552,87%,12,0,0,2,7
7273,1,Chapecoense,10,2,43%,428,79%,9,1,0,0,5
7272,1,Corinthians,15,6,61%,518,83%,18,5,0,1,10
7272,1,Atletico-GO,7,2,39%,351,72%,14,3,0,5,3
7274,1,Athletico-PR,11,5,57%,557,83%,18,1,0,0,3
7274,1,America-MG,14,4,43%,429,81%,9,2,0,0,1
7275,1,Internacional,11,4,57%,485,86%,24,4,0,0,6
7275,1,Sport,8,5,43%,362,82%,15,2,0,2,1
7276,2,Sao Paulo,14,3,62%,459,85%,14,5,0,1,12
7276,2,Atletico-GO,9,4,38%,291,74%,16,4,0,1,3
7277,2,Ceara,6,3,43%,419,82%,19,1,0,3,1
7277,2,Santos,15,5,57%,548,84%,18,3,0,1,4
7278,2,Bahia,9,3,39%,295,72%,13,4,0,3,2
7278,2,Bragantino,24,6,61%,442,83%,12,2,0,1,9
7279,2,Cuiaba,10,4,56%,489,84%,15,1,0,4,1
7279,2,Fluminense,8,3,44%,394,84%,22,2,0,0,0
7280,2,America-MG,10,4,56%,483,81%,12,2,0,4,6
7280,2,Corinthians,6,4,44%,386,77%,19,3,0,0,4
7281,2,Internacional,5,3,48%,353,81%,21,4,2,1,4
7281,2,Fortaleza,14,8,52%,378,80%,19,1,0,2,1
7283,2,Chapecoense,6,4,33%,279,76%,11,0,0,2,3
7283,2,Palmeiras,17,4,67%,550,88%,10,2,0,1,5
7282,2,Athletico-PR,11,5,41%,366,82%,27,2,0,3,1
